return_id,order_item_id,customer_id,return_date,return_status,return_reason,refund_amount,refund_reference
81844,624286,135770,08-06-2025,Requested,Size/fit issue,2122.8,REF818447228
81845,786697,23650,07-05-2025,Refunded,Size/fit issue,36.7,REF818455772
81846,552725,40640,20-09-2025,Approved,Better price found,1527.12,REF818467840
81847,261927,133718,15-02-2023,Refunded,Wrong item received,402.7,REF818472487
81848,966743,153144,29-10-2025,Requested,Better price found,3634.72,REF818489896
81849,4856,4037,10-10-2024,Refunded,No longer needed,252.67,REF818499604
81850,942631,165538,09-07-2024,Approved,Wrong item received,1915.98,REF818508336
81851,901101,13414,16-06-2025,Refunded,Better price found,703.87,REF818512096
81852,306991,160023,12-10-2025,Refunded,Item damaged in transit,5007.75,REF818526861
81853,912699,109000,06-09-2024,Rejected,,5225.44,REF818537656
81854,55803,144603,27-12-2025,Rejected,Item damaged in transit,2622.38,
81855,518256,141486,16-05-2023,Refunded,Better price found,1908.93,
81856,835418,95168,27-01-2025,Approved,,6443.6,REF818566000
81857,870649,56094,08-06-2024,Requested,,948.77,REF818571270
81858,849050,189043,20-08-2023,Rejected,Item damaged in transit,573.48,REF818587010
81859,765911,112145,23-06-2025,Requested,Defective item,1807.7,REF818593569
81860,705470,7457,18-09-2023,Rejected,No longer needed,2658.76,REF818603750
81861,953935,95999,21-04-2023,Rejected,No longer needed,711.12,REF818614578
81862,831519,1199,25-03-2023,Requested,Better price found,2497.15,REF818624878
81863,677490,24407,28-07-2025,Rejected,Item damaged in transit,6597.32,
81864,553123,78533,19-09-2024,Approved,Item damaged in transit,1829.4,REF818649336
81865,693145,157979,23-08-2023,Requested,Defective item,316.32,REF818653933
81866,23335,147015,06-04-2023,Approved,Size/fit issue,4186.6,REF818666526
81867,794790,116354,05-07-2025,Approved,Defective item,1341.63,REF818675484
81868,976545,60402,22-12-2024,Refunded,No longer needed,1167.74,REF818686487
81869,773430,152671,19-08-2025,Refunded,Wrong item received,636.13,REF818696292
81870,849568,147659,23-06-2025,Refunded,Item damaged in transit,1445.06,REF818701750
81871,140056,29624,21-04-2024,Approved,Item damaged in transit,374.9,REF818719112
81872,140329,146359,20-05-2024,Approved,Size/fit issue,5333.5,REF818721437
81873,813650,38889,10-09-2024,Rejected,Item damaged in transit,2923.68,REF818739592
81874,18855,163420,09-08-2025,Approved,Wrong item received,4622.92,REF818745404
81875,104538,181451,09-06-2023,Rejected,Wrong item received,4323.27,REF818753294
81876,185338,82118,19-06-2024,Approved,Item damaged in transit,1956.7,REF818768836
81877,859934,46213,24-01-2025,Refunded,Size/fit issue,5074.64,REF818773507
81878,827116,61228,04-03-2024,Refunded,Wrong item received,1029.54,REF818787969
81879,108107,170878,22-05-2024,Refunded,Wrong item received,2181.06,REF818791884
81880,716269,11082,22-01-2025,Refunded,Item damaged in transit,1280.58,REF818804395
81881,546958,26879,01-03-2024,Requested,Size/fit issue,6002.16,
81882,785834,166601,18-11-2023,Requested,Wrong item received,6382.48,REF818823474
81883,812522,22163,12-07-2023,Refunded,Wrong item received,4385.32,REF818831232
81884,155003,35623,22-09-2025,Rejected,Defective item,210.21,
81885,568528,36007,13-05-2025,Approved,Defective item,497.17,REF818852000
81886,94508,35685,28-12-2023,Approved,Item damaged in transit,6354.2,REF818865067
81887,53920,184808,28-06-2025,Refunded,Defective item,4655.58,REF818874356
81888,837500,67799,22-08-2024,Refunded,,6536.56,REF818888813
81889,954158,158642,19-07-2023,Requested,Size/fit issue,2377.1,REF818896221
81890,44769,96630,24-06-2026,Requested,Wrong item received,3650.96,REF818906225
81891,432199,80504,24-10-2024,Refunded,Wrong item received,5291.16,REF818915709
81892,402093,26298,11-12-2025,Refunded,Wrong item received,6170.56,REF818926690
81893,952709,170021,16-02-2026,Requested,Item damaged in transit,1329.02,REF818931723
81894,564619,805,15-07-2023,Refunded,Item damaged in transit,1580.4,REF818946312
81895,98238,37254,07-02-2023,Approved,Defective item,3571.7,REF818959643
81896,720449,57735,30-06-2023,Requested,No longer needed,4432.12,
81897,789624,43823,11-04-2023,Approved,Better price found,2228.48,REF818975517
81898,993217,186007,04-07-2024,Refunded,Size/fit issue,5050.35,REF818986039
81899,681557,103118,16-10-2025,Requested,,4395.44,REF818995519
81900,285347,12221,18-07-2026,Refunded,Size/fit issue,180.8,REF819006275
81901,961204,62664,02-08-2024,Rejected,,3761.8,REF819014838
81902,214563,120770,13-06-2023,Requested,Wrong item received,732.88,REF819024870
81903,889653,61108,07-08-2025,Rejected,Size/fit issue,830.96,REF819036103
81904,88936,17988,30-09-2023,Refunded,Size/fit issue,610.76,REF819047780
81905,1695,172882,25-10-2023,Refunded,Better price found,1304.22,REF819053585
81906,520401,74270,02-09-2025,Approved,Size/fit issue,1732.77,REF819065764
81907,904259,129981,30-10-2023,Refunded,Size/fit issue,271.78,REF819073632
81908,992919,173152,05-06-2023,Requested,Wrong item received,3144.85,REF819089407
81909,617323,153256,07-07-2023,Refunded,Size/fit issue,8171.6,REF819098998
81910,919882,136324,08-03-2026,Rejected,Wrong item received,1878.89,REF819107394
81911,156061,76044,13-01-2026,Rejected,Size/fit issue,4617.3,REF819117663
81912,150849,21956,27-08-2025,Rejected,No longer needed,1130.35,REF819125230
81913,25884,31942,15-08-2024,Refunded,No longer needed,19.4,REF819133082
81914,541235,191320,06-09-2025,Approved,Size/fit issue,4660.53,REF819147918
81915,292796,100953,16-01-2025,Rejected,No longer needed,2530.4,REF819153949
81916,527696,72609,13-10-2024,Refunded,Size/fit issue,1088.16,REF819162950
81917,246061,198997,06-06-2025,Refunded,No longer needed,3521.25,REF819179314
81918,878662,81555,05-11-2025,Approved,Size/fit issue,1364.06,REF819183333
81919,411798,172125,17-06-2025,Refunded,Size/fit issue,1926.07,REF819196304
81920,115662,84097,01-12-2023,Refunded,Size/fit issue,594.38,REF819209103
81921,945526,193402,22-06-2024,Refunded,Wrong item received,1711.5,REF819216213
81922,318061,59058,23-04-2026,Refunded,,4621.4,REF819224338
81923,551755,43578,22-10-2025,Refunded,Wrong item received,999.42,REF819234266
81924,361275,81670,10-11-2024,Refunded,Item damaged in transit,3609.36,REF819248824
81925,822365,31798,08-01-2025,Refunded,Defective item,1748.4,REF819254310
81926,427131,26447,18-04-2023,Approved,Item damaged in transit,6699.75,REF819267181
81927,372979,153723,04-11-2023,Rejected,No longer needed,5992.28,REF819274133
81928,939936,79757,19-09-2025,Approved,No longer needed,7705.75,REF819288367
81929,574980,83516,21-08-2024,Refunded,No longer needed,516.39,REF819291039
81930,381200,22512,23-06-2024,Refunded,Defective item,8084.35,REF819309157
81931,930228,143477,13-04-2026,Rejected,Better price found,722.35,
81932,559266,162221,24-10-2023,Refunded,Defective item,644.08,REF819327591
81933,453098,32166,01-05-2025,Requested,No longer needed,3668.44,REF819336971
81934,762906,93463,24-01-2024,Refunded,Better price found,2659.29,REF819343396
81935,100860,83132,08-03-2023,Requested,,1185.16,REF819358252
81936,625488,181307,23-07-2024,Requested,,19.21,REF819367008
81937,622661,163056,03-02-2024,Requested,Size/fit issue,1523.65,REF819376626
81938,869296,138795,09-10-2024,Refunded,No longer needed,1502.68,REF819389083
81939,859539,58524,03-06-2023,Refunded,Size/fit issue,636.69,REF819399057
81940,438818,30719,02-10-2025,Refunded,Better price found,1019.34,REF819406073
81941,894813,15097,01-05-2023,Rejected,No longer needed,1744.29,REF819415301
81942,797329,177481,12-04-2026,Refunded,No longer needed,4464.54,REF819425334
81943,601012,175413,11-11-2025,Refunded,Wrong item received,6130.8,REF819436788
81944,920639,58291,09-08-2024,Refunded,Size/fit issue,337.6,REF819446337
81945,987786,157805,05-06-2026,Approved,Item damaged in transit,1526.17,REF819455964
81946,151465,85762,05-07-2026,Refunded,Defective item,3105.58,REF819465747
81947,445660,12342,16-08-2024,Rejected,Size/fit issue,3713.3,REF819478324
81948,726104,188896,19-01-2023,Refunded,Defective item,1823.59,REF819488187
81949,332336,66884,22-06-2024,Requested,Defective item,8806,REF819499356
81950,88888,145127,16-07-2023,Refunded,No longer needed,1016.64,REF819502310
81951,665179,124990,31-07-2025,Approved,Item damaged in transit,1997.28,REF819514095
81952,149607,119104,12-12-2023,Rejected,Size/fit issue,4011.52,REF819528103
81953,187444,117162,27-04-2025,Approved,Item damaged in transit,474.95,REF819534903
81954,869988,53087,17-02-2026,Rejected,No longer needed,4998.96,
81955,534337,77454,25-06-2026,Rejected,Size/fit issue,387.64,REF819557915
81956,46925,3550,10-04-2024,Approved,Item damaged in transit,1252.08,REF819566537
81957,266282,159660,07-04-2026,Approved,No longer needed,2909.73,REF819574775
81958,52793,118973,02-04-2025,Refunded,Size/fit issue,2557.55,REF819587462
81959,889974,15893,15-12-2023,Refunded,,7884.4,REF819594626
81960,282458,54748,09-06-2023,Approved,Wrong item received,345.48,REF819602628
81961,584909,109334,28-02-2025,Refunded,Size/fit issue,3560.62,REF819617385
81962,110710,28824,05-06-2025,Rejected,,3355.32,REF819625853
81963,559757,74859,06-04-2024,Requested,No longer needed,2257.56,REF819634681
81964,905984,79702,15-09-2024,Refunded,No longer needed,5537.96,REF819643023
81965,718823,71836,17-01-2023,Approved,Better price found,503.43,REF819656005
81966,18803,100402,26-04-2023,Refunded,Wrong item received,1404.25,
81967,362180,5609,23-07-2025,Rejected,Defective item,4675.3,REF819679325
81968,703118,185650,15-01-2023,Refunded,No longer needed,1530.45,REF819685140
81969,510459,114197,03-11-2023,Rejected,,1031.86,REF819692765
81970,395379,93928,19-05-2024,Approved,,1312.92,REF819708075
81971,33334,17868,01-10-2025,Requested,,6723.32,REF819715324
81972,390653,155078,15-07-2025,Approved,Item damaged in transit,3933.75,REF819727105
81973,857820,161120,03-10-2023,Refunded,Size/fit issue,80.9,REF819736363
81974,627205,177244,13-09-2025,Rejected,Better price found,2412.68,REF819749679
81975,181479,196725,23-05-2025,Refunded,Better price found,258.22,REF819756332
81976,352106,157758,09-10-2024,Approved,Size/fit issue,6026,REF819761744
81977,879774,11512,08-09-2024,Rejected,No longer needed,5136.03,REF819777288
81978,676967,192498,15-09-2024,Approved,No longer needed,1716.12,REF819785559
81979,453237,88139,19-06-2026,Refunded,No longer needed,3691.74,REF819793689
81980,746943,113758,14-07-2023,Rejected,No longer needed,2626.85,REF819808422
81981,395441,543,30-10-2023,Requested,No longer needed,1380.12,REF819813570
81982,513832,139839,13-05-2026,Refunded,Better price found,357.36,REF819826757
81983,991220,180466,27-10-2023,Approved,Defective item,2875,REF819831916
81984,791838,141923,04-03-2025,Approved,Size/fit issue,1099.23,REF819845219
81985,107523,193354,23-09-2025,Requested,Better price found,757.7,REF819855386
81986,767981,88901,03-06-2023,Approved,Defective item,929.5,REF819863723
81987,236496,104545,04-04-2023,Rejected,No longer needed,1276.02,REF819872467
81988,821366,188142,05-10-2024,Approved,No longer needed,352.2,REF819888259
81989,366289,120239,19-03-2025,Refunded,Size/fit issue,308.92,REF819894507
81990,91510,79206,01-04-2026,Refunded,No longer needed,1613.6,REF819901453
81991,222076,85678,22-02-2023,Approved,Better price found,713.59,REF819913589
81992,726255,178021,06-01-2023,Refunded,No longer needed,5219.7,REF819925291
81993,204497,74018,28-12-2025,Requested,Wrong item received,6626.15,REF819933785
81994,471125,48672,09-09-2025,Approved,Size/fit issue,1205.73,REF819945318
81995,344724,137839,28-03-2023,Approved,Wrong item received,1989.35,REF819954219
81996,551548,182391,20-08-2025,Rejected,No longer needed,3846.69,REF819962956
81997,863759,165137,02-05-2025,Approved,Defective item,221.36,
81998,992720,192695,28-06-2023,Refunded,Item damaged in transit,2472.2,REF819982175
81999,984761,182676,24-01-2024,Approved,No longer needed,989.55,
82000,221649,86276,20-09-2024,Requested,Defective item,2263.14,REF820002664
82001,667549,27255,01-10-2024,Refunded,Defective item,4541.34,REF820014189
82002,227459,135930,17-05-2024,Refunded,Defective item,2525.88,REF820026252
82003,92242,85820,13-02-2024,Refunded,Wrong item received,1489.97,REF820037432
82004,855040,147649,05-08-2025,Refunded,Size/fit issue,3526.92,REF820045024
82005,112662,87474,24-05-2023,Approved,Item damaged in transit,5712.42,REF820052486
82006,343738,193989,09-06-2024,Requested,Item damaged in transit,6912.75,REF820067495
82007,780003,48280,09-02-2025,Approved,,2423.2,REF820078963
82008,759681,179030,06-12-2023,Approved,Wrong item received,3255.09,REF820086042
82009,407577,108700,30-08-2023,Refunded,Size/fit issue,1037.16,REF820091941
82010,775543,89548,02-02-2025,Approved,Wrong item received,6387.9,REF820106400
82011,773353,162133,22-11-2025,Refunded,No longer needed,9512.85,REF820112276
82012,741539,151971,07-07-2024,Refunded,Better price found,1023.44,REF820125808
82013,379060,147555,27-10-2023,Approved,Item damaged in transit,1416.58,REF820132704
82014,465954,117654,05-09-2023,Approved,Wrong item received,956.6,REF820145463
82015,240145,5292,22-03-2024,Requested,,4260.68,REF820152565
82016,976519,149739,18-04-2026,Refunded,Better price found,84.89,REF820161078
82017,149904,10655,06-05-2025,Requested,Better price found,753.89,REF820171099
82018,199563,187672,15-05-2025,Refunded,Item damaged in transit,6234.48,
82019,157908,171679,26-10-2025,Rejected,Wrong item received,385.7,REF820194120
82020,804766,79620,12-10-2024,Refunded,,530.6,REF820205158
82021,205121,169590,22-10-2023,Refunded,Item damaged in transit,2225.02,REF820215839
82022,489359,19749,31-08-2024,Approved,Defective item,7303.16,REF820229584
82023,845791,188626,29-04-2025,Rejected,No longer needed,2894.32,REF820239285
82024,387827,175212,17-07-2026,Approved,Wrong item received,7046,REF820249050
82025,8877,177450,19-02-2023,Rejected,No longer needed,2621,REF820258770
82026,760085,153652,05-10-2025,Refunded,Size/fit issue,2600.12,REF820268206
82027,894990,79017,25-12-2024,Rejected,Item damaged in transit,3388.2,REF820278744
82028,76094,8262,10-05-2024,Requested,Size/fit issue,8325.1,REF820286555
82029,487184,188212,31-03-2026,Refunded,Defective item,9112.1,REF820294234
82030,475905,163913,25-09-2025,Approved,No longer needed,5967.2,REF820308565
82031,490707,154380,29-04-2026,Rejected,,3292.47,REF820317860
82032,730737,169264,22-03-2023,Refunded,Better price found,798.92,REF820327753
82033,178460,54333,22-10-2024,Approved,No longer needed,1423.71,REF820339433
82034,607650,100092,07-06-2024,Refunded,No longer needed,503.33,
82035,732806,87913,22-11-2023,Refunded,Defective item,231.62,REF820355553
82036,714986,21081,22-01-2025,Approved,Better price found,1858,REF820364312
82037,83934,67291,26-08-2025,Requested,Defective item,4175.84,REF820371015
82038,207069,171214,02-07-2024,Refunded,Wrong item received,8537.55,REF820384183
82039,835083,157565,01-07-2023,Refunded,No longer needed,9902.95,REF820399361
82040,682931,188951,19-11-2024,Approved,Defective item,7665.5,REF820401137
82041,712198,174142,16-10-2025,Rejected,Better price found,1594.46,
82042,116852,193398,27-07-2026,Refunded,Wrong item received,819.92,REF820425357
82043,162625,156087,18-04-2025,Refunded,Wrong item received,905.62,REF820437655
82044,856524,81723,15-03-2024,Approved,Wrong item received,868.24,REF820444205
82045,440169,79657,08-07-2025,Approved,Item damaged in transit,1293.13,
82046,888296,41953,19-02-2026,Approved,,1185.2,REF820469260
82047,101253,5050,15-01-2024,Approved,Better price found,4656.24,
82048,756437,113490,24-03-2026,Approved,Item damaged in transit,435.2,REF820483604
82049,66712,106774,22-07-2024,Rejected,No longer needed,2149.9,REF820493854
82050,258912,3184,21-03-2025,Rejected,Better price found,1685.03,REF820504946
82051,540929,46218,11-03-2024,Approved,Wrong item received,8298.4,REF820514091
82052,403211,139093,07-04-2024,Refunded,Defective item,4780,REF820528356
82053,63854,199026,14-07-2024,Refunded,Size/fit issue,9105.8,REF820534454
82054,653745,54273,25-05-2023,Approved,Better price found,578.66,REF820548631
82055,592743,27443,02-02-2025,Refunded,Item damaged in transit,3155,REF820551752
82056,938045,17388,21-07-2024,Rejected,Item damaged in transit,3667.05,REF820564548
82057,3736,189782,01-08-2023,Approved,Better price found,1997.88,REF820571397
82058,883448,127279,01-02-2025,Refunded,Better price found,9150.95,REF820587988
82059,893811,160277,04-04-2024,Approved,No longer needed,1308.65,REF820594067
82060,885703,132183,29-05-2023,Refunded,Wrong item received,215.14,REF820602979
82061,394652,100397,22-02-2025,Rejected,Wrong item received,4094.94,REF820616580
