purchase_order_id,supplier_id,warehouse_id,product_id,order_date,quantity,unit_cost,status,expected_delivery_date
67154,112,25,31446,2026-05-29,1878,409.82,Cancelled,2026-06-10
67155,706,6,8928,2024-04-15,3518,506.99,Received,2024-05-18
67156,1222,1,5680,2024-11-28,2741,47.03,In Transit,2024-12-14
67157,1361,14,16691,2025-05-26,1146,1284.91,Ordered,2025-06-18
67158,384,23,39438,2022-06-01,3272,236.19,In Transit,2022-06-09
67159,1092,13,13286,2025-04-25,664,49.34,In Transit,2025-05-29
67160,709,8,6480,2025-08-25,1364,486.14,In Transit,2025-10-06
67161,195,1,32359,2025-10-24,3964,520.21,Received,2025-11-30
67162,707,4,36052,2025-10-26,1992,1002.71,Received,2025-12-01
67163,572,1,16133,2024-12-31,4533,475.33,Received,2025-01-26
67164,1081,6,30089,2025-07-31,435,385.97,Received,2025-09-04
67165,559,11,22426,2024-10-30,305,230.44,Cancelled,2024-12-07
67166,130,2,36247,2026-05-07,2999,236.15,Ordered,2026-06-11
67167,346,21,39946,2025-08-16,3450,842.95,Ordered,2025-09-14
67168,226,7,33961,2024-01-29,4196,162.13,Received,2024-02-17
67169,273,20,29220,2023-12-30,4186,420.94,Received,2024-01-07
67170,1044,1,26962,2025-07-06,555,1015.71,In Transit,2025-08-14
67171,681,14,8985,2023-08-30,1962,610.8,Received,2023-09-21
67172,799,13,37294,2024-07-06,1881,406.72,Cancelled,2024-07-17
67173,1232,8,19927,2023-10-28,1683,583.37,Ordered,2023-11-29
67174,1145,13,21495,2025-01-16,934,406.81,Ordered,2025-02-12
67175,56,5,39409,2026-05-08,2830,980.63,In Transit,2026-06-07
67176,870,12,32859,2026-05-03,2819,849.13,Received,
67177,711,12,32966,2026-06-03,1679,537.95,In Transit,2026-07-13
67178,989,8,6444,2024-12-23,767,775.92,Ordered,2025-01-19
67179,182,16,23610,2025-11-30,4935,162.33,Received,2025-12-19
67180,838,6,20950,2022-06-02,4154,685.31,Received,2022-07-08
67181,1146,12,33976,2022-12-29,4183,496.41,In Transit,2023-01-27
67182,748,9,27863,2024-08-02,4157,342.32,Received,2024-09-14
67183,1369,6,2424,2026-05-24,2209,700.29,Received,2026-06-29
67184,754,1,36911,2025-09-22,3495,861.88,Ordered,2025-10-27
67185,1355,4,32444,2026-07-22,1902,76.21,Received,2026-07-30
67186,425,11,15444,2025-06-11,588,603.33,Ordered,2025-07-09
67187,273,21,2268,2023-02-11,1747,610.58,Ordered,2023-02-17
67188,213,4,2799,2024-04-06,677,1101.3,Received,2024-05-14
67189,417,5,31669,2025-11-28,1617,666.32,Received,2026-01-10
67190,1001,1,6196,2025-04-04,3843,802.18,In Transit,2025-04-22
67191,8,19,8777,2024-04-17,1612,25.61,Ordered,2024-05-05
67192,248,7,5743,2025-10-04,4553,271.87,Received,2025-10-30
67193,26,20,11517,2026-06-18,913,185.41,In Transit,2026-07-13
67194,1062,2,6601,2023-04-07,4354,718.88,Ordered,2023-05-14
67195,1019,18,37712,2026-07-30,1271,419.58,Received,2026-08-17
67196,30,19,23106,2023-12-17,986,127.75,In Transit,2024-01-11
67197,1340,9,28424,2024-11-04,2044,1089.64,Received,2024-12-16
67198,734,1,11459,2025-01-19,2273,1078.22,Received,2025-02-11
67199,743,14,16176,2025-07-11,1914,209.69,Received,2025-07-17
67200,435,18,2510,2022-06-24,374,859.97,In Transit,2022-07-15
67201,565,5,1201,2025-09-14,3498,1028.29,Received,2025-09-21
67202,450,8,24235,2025-12-05,1477,1311.1,In Transit,2026-01-18
67203,228,3,39957,2024-03-04,146,849.0,Received,2024-03-09
67204,845,7,11930,2023-04-21,1947,228.12,Received,2023-05-29
67205,258,11,29089,2024-12-25,404,679.68,Received,2025-01-12
67206,284,4,628,2026-01-01,79,135.66,Received,2026-01-21
67207,347,2,23567,2025-04-26,3126,329.62,Received,2025-05-27
67208,1357,17,38188,2022-12-02,2380,88.41,Ordered,2023-01-05
67209,854,4,1205,2025-03-07,1946,362.47,Received,2025-04-11
67210,1078,24,5794,2022-12-29,4185,1038.52,Received,2023-02-10
67211,270,5,30465,2023-04-12,4528,583.2,Received,2023-04-18
67212,631,17,20349,2023-12-20,4619,380.17,In Transit,2024-01-16
67213,1280,8,20923,2026-07-24,464,570.06,Received,2026-08-19
67214,1236,20,34176,2024-06-22,582,565.11,Ordered,2024-07-12
67215,472,15,23353,2025-04-18,2134,1080.1,Received,2025-05-19
67216,233,12,3115,2024-06-04,2358,863.07,Received,2024-07-05
67217,910,12,28857,2026-05-05,4820,617.5,Ordered,2026-06-02
67218,1023,1,14887,2026-07-02,3550,127.07,Received,2026-08-12
67219,1348,11,4981,2022-12-07,932,98.41,Ordered,2023-01-19
67220,59,7,31603,2026-04-16,1741,571.05,Received,2026-04-29
67221,204,3,368,2022-11-11,2037,540.36,Ordered,2022-12-04
67222,359,23,32122,2025-06-04,4583,495.72,Received,2025-07-13
67223,814,3,12952,2026-01-09,3457,453.87,Received,2026-02-06
67224,702,6,6057,2026-06-19,3587,390.24,Received,2026-07-14
67225,642,7,11409,2025-12-26,956,355.58,In Transit,2026-01-21
67226,989,4,21680,2025-07-09,96,1122.61,Received,2025-08-04
67227,1477,11,32476,2024-02-19,2043,138.46,Ordered,2024-03-29
67228,554,13,37449,2024-09-09,288,66.16,Received,2024-10-06
67229,764,10,37289,2024-08-19,3473,1102.0,Received,2024-09-17
67230,1347,3,4487,2024-08-30,1949,303.48,Received,2024-09-10
67231,1029,25,14863,2022-10-24,276,793.14,Ordered,2022-11-26
67232,590,15,8584,2025-11-24,2345,684.1,Ordered,2025-12-08
67233,1219,10,29120,2022-12-07,3881,355.0,Received,2022-12-28
67234,967,12,37126,2025-07-12,2848,1284.73,Ordered,2025-07-17
67235,1061,21,2138,2025-06-21,4844,740.12,Received,2025-08-02
67236,773,1,16871,2026-01-10,1315,15.0,Received,2026-01-27
67237,420,11,4126,2023-03-06,4328,747.33,In Transit,2023-03-31
67238,363,13,15425,2023-05-16,365,692.02,Ordered,2023-06-21
67239,158,22,16856,2026-03-18,736,353.76,Ordered,2026-04-27
67240,1408,8,630,2025-03-07,4902,184.22,Ordered,2025-04-08
67241,1081,14,36201,2023-07-13,282,656.47,Received,2023-07-21
67242,818,18,11149,2024-01-02,4159,710.05,Ordered,2024-02-03
67243,1067,20,22245,2024-07-25,3382,102.71,Received,2024-08-03
67244,802,24,17657,2023-10-30,3027,428.86,Received,2023-11-20
67245,434,16,10365,2025-05-28,1696,576.18,Ordered,2025-07-01
67246,846,11,11719,2023-06-19,4629,392.33,Received,2023-07-25
67247,453,25,35633,2024-11-04,1488,345.77,Cancelled,2024-12-13
67248,230,17,37263,2022-07-24,2894,202.18,Cancelled,2022-08-06
67249,339,1,9817,2023-09-13,3320,902.26,Received,2023-10-05
67250,69,25,37695,2023-01-06,1049,100.19,Cancelled,2023-01-27
67251,994,21,38434,2022-08-26,2768,290.14,Ordered,2022-10-07
67252,580,9,9895,2025-08-05,324,831.27,Received,2025-08-14
67253,788,5,17223,2025-04-16,2033,388.78,Ordered,2025-05-11
67254,1074,6,2394,2023-12-31,4764,584.0,Received,2024-01-23
67255,716,6,16734,2023-07-18,4908,421.15,In Transit,2023-08-03
67256,638,18,30723,2025-04-08,848,539.45,In Transit,
67257,1091,6,15666,2025-08-31,286,40.49,Ordered,2025-09-07
67258,45,25,35840,2025-01-16,1302,1049.5,In Transit,2025-02-28
67259,420,7,36919,2023-03-18,3182,474.33,Received,2023-04-28
67260,127,24,26574,2023-04-09,104,378.08,In Transit,2023-04-16
67261,1114,22,4788,2022-06-16,841,187.17,In Transit,2022-06-28
67262,1025,8,8601,2022-12-17,277,1184.04,Received,2023-01-08
67263,645,1,21131,2025-08-27,947,178.05,Received,2025-10-01
67264,1065,14,36853,2026-05-11,3773,552.8,Received,2026-06-16
67265,234,14,16760,2023-05-12,2986,476.83,In Transit,2023-05-18
67266,1468,2,18947,2023-03-31,147,665.5,Received,2023-04-20
67267,1330,11,36958,2026-03-20,4629,1291.81,Received,2026-04-30
67268,1197,17,37496,2025-08-19,4055,1080.85,In Transit,2025-09-12
67269,976,10,24325,2023-09-30,4979,716.2,Ordered,2023-10-27
67270,543,19,11541,2024-04-01,1926,637.64,Received,2024-05-13
67271,476,17,2162,2023-12-08,2558,978.5,In Transit,2024-01-18
67272,1049,12,28940,2022-08-11,1482,1041.2,Ordered,2022-09-12
67273,1431,6,36857,2023-02-26,4147,945.97,Ordered,2023-03-12
67274,341,23,22858,2025-04-27,2938,123.52,In Transit,2025-05-26
67275,617,11,34160,2024-03-22,2304,545.37,Received,2024-04-18
67276,536,8,15864,2024-12-18,4553,130.49,In Transit,2024-12-23
67277,213,24,6318,2025-04-30,4931,169.82,In Transit,2025-05-31
67278,889,15,23497,2023-02-24,1849,20.11,In Transit,2023-04-01
67279,518,17,1289,2023-01-16,4198,560.37,Ordered,2023-02-04
67280,943,18,39848,2025-08-09,2721,791.27,Ordered,2025-09-02
67281,648,20,6870,2024-11-07,323,793.33,Received,2024-11-12
67282,910,2,2612,2023-08-07,3971,699.41,In Transit,2023-09-19
67283,739,12,8891,2024-06-26,4068,234.6,Received,2024-07-08
67284,719,14,13924,2024-05-05,616,516.72,Received,2024-06-16
67285,1,4,32105,2022-07-31,4497,532.56,Received,2022-08-14
67286,699,6,23767,2024-05-14,2305,1259.82,Received,2024-06-13
67287,1198,25,36815,2024-02-14,4393,705.77,Received,2024-03-28
67288,837,5,35874,2024-08-03,1936,790.43,In Transit,2024-08-29
67289,1441,24,29170,2024-03-30,1905,411.16,Ordered,2024-04-29
67290,342,6,25739,2025-12-26,3039,702.02,In Transit,2026-02-04
67291,958,23,22244,2024-01-16,2583,29.44,Received,2024-02-26
67292,249,8,18264,2025-04-12,1310,1085.24,In Transit,2025-04-26
67293,997,3,12737,2024-01-01,4871,1365.94,Received,2024-01-28
67294,522,7,34,2026-07-17,1236,176.88,In Transit,2026-08-01
67295,432,6,5836,2026-02-09,3369,1255.68,In Transit,2026-02-17
67296,1223,19,38065,2023-07-20,4078,416.94,Received,2023-08-06
67297,1253,20,6213,2024-12-10,2643,555.29,Received,2025-01-13
67298,809,8,27628,2022-11-09,2305,601.44,In Transit,2022-11-21
67299,87,17,24609,2025-12-09,4640,29.12,In Transit,2026-01-21
67300,1289,1,16481,2022-06-30,4022,465.72,In Transit,2022-07-29
67301,755,24,710,2024-04-15,1087,11.34,Ordered,2024-05-21
67302,3,17,4975,2026-05-03,4236,622.7,Ordered,2026-05-30
67303,191,15,30010,2023-06-29,3659,893.7,Received,2023-07-31
67304,1111,4,3144,2022-11-20,619,682.21,Received,2022-11-28
67305,716,14,27808,2023-04-04,3720,811.86,Received,
67306,974,8,23605,2023-07-04,3912,508.15,Received,2023-08-05
67307,401,24,13203,2024-04-03,2383,348.77,Ordered,2024-05-03
67308,142,1,3961,2023-08-19,4752,505.72,Received,2023-09-16
67309,629,23,38934,2026-04-09,4941,89.25,Ordered,2026-05-03
67310,1007,9,6077,2024-03-13,521,72.37,In Transit,2024-03-26
67311,1100,17,20336,2023-02-18,1091,390.76,Received,2023-03-15
67312,1018,8,29412,2024-10-17,324,653.03,Received,2024-10-31
67313,720,1,26679,2023-01-24,3351,902.21,Ordered,2023-02-07
67314,1056,20,27272,2023-12-08,3067,479.05,Received,2024-01-05
67315,668,3,25642,2023-11-30,4398,936.0,Received,2023-12-29
67316,116,3,671,2024-08-15,3951,1140.91,In Transit,2024-09-13
67317,508,7,16069,2023-04-16,4963,180.7,Received,2023-04-22
67318,1461,20,10528,2025-12-30,699,405.48,Ordered,2026-01-07
67319,608,17,10180,2026-07-07,1291,473.68,Received,2026-08-18
67320,425,23,33135,2023-05-17,4754,686.52,Ordered,2023-05-28
67321,1038,15,8858,2026-07-31,1673,355.72,Ordered,2026-08-20
67322,310,5,9846,2022-10-08,2568,872.62,Received,2022-11-17
67323,478,18,1327,2024-06-05,737,910.77,In Transit,2024-06-26
67324,732,22,9801,2025-05-31,4258,623.06,Ordered,2025-06-20
67325,243,12,39374,2024-05-14,3175,587.63,Ordered,2024-06-09
67326,1484,1,5629,2024-01-24,973,618.22,Ordered,2024-03-03
67327,734,5,33277,2024-08-15,3356,88.52,Received,2024-09-07
67328,170,10,353,2023-12-12,3072,570.74,Received,2024-01-15
67329,653,6,37282,2023-04-03,1888,35.42,Received,2023-04-21
67330,1372,15,17101,2023-02-02,2654,289.26,Received,2023-03-15
67331,954,4,24170,2025-08-16,543,441.75,Ordered,2025-08-29
67332,1212,10,36503,2022-11-21,4806,870.8,Ordered,2022-12-22
67333,1236,17,11583,2023-04-23,3985,650.83,Received,2023-05-11
67334,1485,10,32517,2023-04-13,3972,197.74,Received,2023-04-28
67335,819,3,59,2022-06-11,3439,64.52,Received,2022-07-08
67336,861,13,32682,2025-04-27,2135,522.46,In Transit,2025-06-01
67337,793,16,30390,2025-06-18,2754,542.1,Received,2025-07-18
67338,713,24,29861,2024-12-07,3357,686.48,Received,
67339,137,8,17318,2025-06-12,1493,273.67,Received,2025-06-30
67340,54,22,36449,2026-03-09,3361,482.78,Received,2026-03-16
67341,726,5,37750,2025-12-17,1127,502.4,Cancelled,2025-12-30
67342,1440,17,29471,2026-01-28,2992,179.31,Received,2026-02-24
67343,1335,11,32739,2025-05-20,2662,392.36,Received,2025-06-09
67344,1131,11,25178,2024-07-11,4759,1159.44,Received,2024-07-20
67345,701,9,39507,2025-05-15,4164,979.92,Received,2025-06-08
67346,595,20,16932,2023-09-07,3148,830.15,Received,2023-09-30
67347,1409,13,36991,2023-10-21,2293,455.37,Received,2023-11-12
67348,1446,12,3016,2024-12-18,2052,458.23,Received,2025-01-04
67349,180,4,34278,2026-02-22,4771,691.09,Received,
67350,752,10,15889,2025-06-30,1402,87.65,In Transit,2025-07-10
67351,963,1,8309,2024-11-08,4785,676.43,Received,2024-11-16
67352,542,10,24944,2023-05-10,4696,307.47,In Transit,2023-05-23
67353,1338,3,23626,2025-10-08,3131,862.03,Received,2025-11-15
67354,582,9,27124,2025-01-25,916,266.66,Received,2025-02-24
67355,99,17,27127,2025-11-20,4039,269.59,Received,2026-01-01
67356,550,1,39336,2022-11-29,4238,387.02,Received,2023-01-11
67357,11,8,18040,2023-04-08,4963,916.68,Received,2023-05-20
67358,770,13,19369,2025-04-03,3446,831.47,Received,2025-04-08
67359,1204,1,11725,2024-07-21,4042,737.74,Cancelled,2024-08-27
67360,324,9,6395,2026-01-12,3057,301.02,Ordered,2026-02-10
67361,417,25,14213,2023-10-03,99,245.52,In Transit,2023-10-26
67362,1310,10,22658,2025-02-05,1388,490.89,Received,2025-02-22
67363,431,24,5850,2024-01-22,354,114.23,In Transit,2024-02-06
67364,1276,15,13483,2025-12-11,1107,456.54,In Transit,2025-12-16
67365,259,15,28438,2023-08-15,1812,957.38,Received,2023-08-20
67366,656,8,3819,2022-07-04,3266,330.49,In Transit,2022-08-10
67367,864,18,34189,2024-11-25,487,578.27,Received,2024-12-25
67368,1149,3,27343,2024-10-30,1179,630.95,Received,2024-12-09
67369,123,22,16243,2025-07-25,1407,582.32,Ordered,2025-08-30
67370,1082,18,11833,2025-12-04,3709,729.03,In Transit,2025-12-10
67371,710,5,23573,2024-12-09,2804,799.43,Received,
67372,217,12,19551,2024-11-17,3498,1029.06,Cancelled,2024-12-31
67373,712,10,35377,2024-09-22,4504,639.66,Received,2024-11-02
67374,418,14,12005,2026-01-22,2457,212.68,Ordered,2026-03-06
67375,534,6,24787,2025-10-08,3196,735.69,Ordered,2025-10-28
67376,1206,10,39537,2023-08-24,3538,596.31,Received,2023-09-21
67377,280,22,34825,2023-03-21,4649,826.45,Received,2023-04-15
67378,1410,14,24769,2023-08-09,4500,652.35,Ordered,
67379,181,25,35470,2025-05-31,4760,835.31,Received,2025-07-11
67380,635,5,22518,2026-01-07,3167,87.33,Received,
67381,90,20,712,2023-12-11,178,1060.76,Ordered,2024-01-19
67382,1140,22,24079,2026-07-19,1539,436.85,Cancelled,2026-08-08
67383,1061,10,3393,2026-04-23,2225,989.51,In Transit,2026-06-02
67384,9,17,15999,2026-05-02,299,510.28,Received,2026-06-15
67385,206,2,10357,2025-12-01,4843,737.19,Received,2025-12-26
67386,481,24,5356,2025-07-04,4483,881.45,Received,2025-08-11
67387,663,2,20299,2025-08-13,198,406.71,Ordered,2025-08-23
67388,1391,18,22548,2023-07-20,1997,564.23,Received,
67389,244,21,33313,2025-07-02,618,316.95,Ordered,2025-07-15
67390,580,3,29862,2025-05-10,2734,437.46,Received,2025-06-23
67391,840,16,4812,2026-04-25,520,51.74,Received,2026-05-19
67392,669,18,28388,2022-11-29,145,596.44,Received,2022-12-15
67393,284,4,27567,2025-01-11,3060,677.81,Received,2025-02-13
67394,431,24,20054,2025-11-13,2328,812.43,Received,2025-12-15
67395,278,2,6845,2026-04-20,2774,817.51,In Transit,2026-05-02
67396,504,5,35716,2024-06-07,3109,888.46,Received,2024-07-20
67397,1063,15,38335,2025-10-15,556,13.16,Received,2025-10-23
67398,427,25,2780,2026-05-22,714,891.73,Ordered,2026-05-27
67399,1235,7,10396,2025-03-23,4562,260.32,Ordered,2025-04-25
67400,644,7,26734,2025-08-04,3054,1317.55,In Transit,2025-08-11
67401,832,3,34394,2026-05-14,3913,820.36,Received,2026-05-19
67402,1110,9,36253,2023-03-28,4053,342.81,Received,2023-04-10
67403,1254,17,13413,2026-04-14,4802,206.43,Received,2026-04-25
67404,1413,23,22414,2025-09-23,4651,1052.44,Ordered,2025-11-03
67405,939,15,21314,2022-08-30,1917,828.69,In Transit,2022-10-12
67406,240,5,26577,2023-01-19,4539,415.92,Received,2023-01-28
67407,395,18,1676,2023-05-15,2627,1080.73,Ordered,2023-06-12
67408,1223,3,38017,2026-07-21,3331,70.05,Ordered,2026-08-16
67409,585,16,8429,2023-01-19,859,542.93,In Transit,2023-01-30
67410,9,1,11114,2025-04-22,3993,478.03,In Transit,2025-05-20
67411,815,18,9339,2025-09-09,3284,222.64,Received,2025-10-16
67412,850,4,30796,2024-04-28,2856,650.62,Received,2024-05-05
67413,1012,22,26687,2023-06-19,1840,223.03,Received,2023-07-28
67414,1146,7,28870,2023-02-03,2522,283.52,Received,2023-03-17
67415,705,1,24744,2023-09-18,2118,49.51,Received,2023-09-27
67416,1395,4,9992,2026-04-11,4510,451.14,Received,2026-04-28
67417,34,6,25914,2025-05-18,1467,766.07,Ordered,2025-06-27
67418,1458,9,29858,2024-05-07,172,650.02,Received,2024-06-18
67419,755,17,27691,2024-11-27,2105,772.85,Received,2024-12-03
67420,1363,7,29085,2025-04-27,652,421.25,Cancelled,2025-05-16
67421,343,9,12414,2023-01-15,3941,159.58,Received,2023-02-05
67422,1453,3,11175,2023-12-10,1643,771.42,Received,2023-12-15
67423,240,12,5585,2022-09-19,1290,686.88,In Transit,2022-09-26
67424,51,2,14211,2024-12-17,2336,698.33,Received,2025-01-26
67425,474,15,25519,2023-09-22,1732,940.58,Ordered,
67426,1161,12,39816,2025-02-28,2961,1063.18,Received,2025-03-28
67427,1050,17,24635,2022-12-03,3948,1172.28,Ordered,2023-01-13
67428,133,19,23067,2024-12-19,904,457.02,Received,2025-01-05
67429,334,14,30276,2023-02-22,2992,690.8,Ordered,2023-02-27
67430,535,11,13737,2023-02-08,3613,1154.71,Received,2023-03-01
67431,1091,2,33354,2025-04-26,1053,818.06,Received,2025-05-20
67432,176,25,8663,2025-12-25,3304,836.58,In Transit,2026-01-17
67433,1404,13,366,2023-03-06,4538,20.28,In Transit,2023-04-07
67434,881,6,6017,2025-05-09,238,577.56,Ordered,2025-05-22
67435,999,11,24858,2025-04-23,721,348.84,Received,2025-05-19
67436,913,21,25885,2023-04-19,3924,490.01,Received,2023-05-28
67437,1023,24,10373,2025-09-04,3647,498.79,Received,2025-10-18
67438,74,22,23787,2024-05-08,2110,389.83,Received,
67439,83,10,23932,2023-11-08,4229,829.4,In Transit,
67440,171,1,8034,2023-09-16,2966,363.8,Received,2023-10-17
67441,392,8,37297,2023-07-10,2960,406.18,In Transit,2023-08-10
67442,1258,16,7125,2023-05-28,2376,1141.74,Ordered,2023-06-19
67443,735,15,762,2023-09-05,2068,721.12,Received,2023-10-03
67444,761,24,102,2025-02-03,1761,777.62,Received,2025-03-15
67445,1164,7,23282,2023-07-21,1847,15.8,In Transit,2023-07-27
67446,724,22,791,2026-07-08,4680,291.57,Received,2026-08-21
67447,222,5,33558,2022-11-02,1059,681.05,Cancelled,2022-11-26
67448,298,16,5556,2022-10-23,2615,696.03,Received,2022-10-28
67449,1118,24,15584,2025-06-02,1828,794.39,Received,2025-07-04
67450,1006,4,29268,2025-11-27,3364,407.46,Received,2025-12-28
67451,1392,25,18147,2024-03-23,2812,1232.89,Received,2024-04-24
67452,218,3,9886,2023-12-09,4071,592.02,Received,2023-12-25
67453,285,7,19813,2026-02-16,1295,382.98,Received,2026-03-26
67454,1304,9,1943,2024-08-22,4752,862.5,Received,2024-09-02
67455,1495,24,28081,2024-03-09,3721,717.03,Received,
67456,1483,15,14250,2023-06-01,1367,291.41,Received,2023-06-06
67457,1469,23,14470,2022-07-21,1019,1209.23,In Transit,2022-08-21
67458,1200,3,25815,2026-02-22,2743,434.79,Received,2026-03-29
67459,1161,7,16980,2024-05-24,2388,1156.73,Ordered,2024-06-22
67460,477,1,36398,2022-06-27,3908,1022.48,Cancelled,2022-07-14
67461,194,25,26900,2024-01-18,3063,893.11,In Transit,2024-02-17
67462,293,15,10170,2024-05-25,758,19.15,Received,
67463,1386,20,22987,2025-12-04,1080,1083.72,Received,2025-12-30
67464,68,3,30008,2022-08-19,3045,157.75,Received,2022-09-12
67465,972,13,15427,2025-08-24,4018,365.48,Received,
67466,499,12,9949,2022-10-30,1941,329.52,In Transit,2022-12-12
67467,387,8,377,2025-03-03,1816,538.95,Ordered,2025-03-18
67468,169,16,19518,2022-11-01,2004,762.66,Received,2022-12-08
67469,1155,1,29756,2025-09-07,4511,717.12,Received,2025-09-14
67470,188,20,2629,2024-11-02,2339,478.43,Received,2024-12-12
67471,1347,23,29884,2026-07-08,4722,77.94,Received,2026-07-29
67472,331,18,34145,2023-04-06,2859,414.52,In Transit,2023-05-06
67473,412,3,30834,2022-07-24,2839,61.75,Received,2022-08-17
67474,664,16,17503,2024-01-26,3150,338.94,Ordered,2024-02-06
67475,15,2,16664,2025-08-31,2213,256.72,Received,2025-09-06
67476,367,22,11057,2026-06-02,3917,909.41,Received,2026-07-05
67477,812,22,29157,2025-07-14,1431,1318.45,Received,2025-08-11
67478,853,24,11676,2023-04-02,4863,609.04,In Transit,2023-04-24
67479,456,1,4535,2022-08-16,616,946.86,Received,2022-09-15
67480,1375,3,14924,2022-08-07,4728,1212.21,Received,2022-09-14
67481,532,17,12528,2025-07-20,4057,1206.23,Ordered,2025-08-21
67482,1493,4,17782,2024-09-29,786,306.23,Ordered,
67483,1152,24,35446,2022-08-11,4718,189.15,Received,2022-09-15
67484,1393,6,1276,2023-07-23,3427,1068.2,In Transit,2023-08-02
67485,207,25,37283,2022-10-12,1043,824.3,Ordered,2022-11-15
67486,1336,16,5746,2022-12-01,3212,427.09,Received,2022-12-24
67487,1065,10,30184,2026-01-27,1847,1291.99,In Transit,2026-02-20
67488,1030,12,21847,2024-03-19,1200,807.0,Received,2024-04-21
67489,570,15,9213,2023-02-26,853,838.47,Received,2023-03-05
67490,245,2,4416,2025-12-08,769,176.41,In Transit,2025-12-28
67491,356,11,24757,2025-04-07,2884,128.26,Received,2025-05-01
